GSRN,Turbine_short_name,Turbine_name,Turbine_type,Parent_GSRN,In_service,Out_service,BBR_municipal,Placement,UTM_x,UTM_y,UTM_precision,Capacity_kw,Model,Manufacturer,Rotor_diameter,Navhub_height,Fullload_amount,Fullload_quota,Fullload_datetime,Actor_short_name,Actor_name,Valid_to,Valid_from
570714700000003493,740-604-3,Svallerup Vindmølleklynge 3,W,,2000-01-26 00:00:00+00:00,,326,LAND,638969.4,6164059.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570714700000012655,740-088-00320,Aldersrovej 27 V,W,,1999-12-13 00:00:00+00:00,,326,LAND,637973.7,6171041.0,1.0,1000.0,44707478,44707084,54.0,48.0,2802783.0,12000000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1999-12-01 00:00:00
570714700000012716,740-194179,"Møllegårdsvej, mølle 3",W,,2000-02-14 00:00:00+00:00,,370,LAND,663133.673,6127919.893,10.0,660.0,44707246,44707106,47.0,45.0,1341050.0,7920000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,2000-02-01 00:00:00
570715000000088872,740-60521506,Katrineholm Piper 4,W,,2009-12-14 00:00:00+00:00,,370,LAND,656622.0,6132920.0,1.0,2300.0,44707337,44707122,92.6,80.0,0.0,50600000.0,,EDK-E,Energi Danmark A/S,2009-11-30 23:59:59,2009-11-01 00:00:00
570714700000003486,740-604-2,Svallerup Vindmølleklynge 2,W,,2000-01-26 00:00:00+00:00,,326,LAND,638801.4,6164071.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,2016-08-02 23:00:00,2016-04-30 23:00:00
570714700000003479,740-604-1,Svallerup Vindmølleklynge 1,W,,2000-01-26 00:00:00+00:00,,326,LAND,638633.4,6164083.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,NEEY-E,NEAS Energy A/S,2016-09-30 23:00:00,2016-08-02 23:00:00
570715000000088865,740-60520123,Katrineholm Piper 3,W,,2009-12-10 00:00:00+00:00,,370,LAND,656665.0,6132629.334,1.0,2300.0,44707337,44707122,92.6,80.0,0.0,50600000.0,,DONGP-E,DONG Energy Power A/S,2012-05-31 23:00:00,2012-01-01 00:00:00
570715000000088858,740-60521504,Katrineholm Piper 2,W,,2009-12-09 00:00:00+00:00,,370,LAND,656708.001,6132338.667,1.0,2300.0,44707337,44707122,92.6,80.0,0.0,50600000.0,2017-04-23 00:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2019-09-30 23:00:00
570714700000009952,740-183341,Tåstrupvej 15,W,,1996-03-08 00:00:00+00:00,,370,LAND,665685.982,6125622.715,10.0,150.0,44707911,44707113,24.6,32.5,1453835.0,3750000.0,2009-10-15 01:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2019-06-30 23:00:00
570715000000088810,740-60521501,Katrineholm Piper 1,W,,2009-12-11 00:00:00+00:00,,370,LAND,656751.0,6132048.0,1.0,2300.0,44707337,44707122,92.6,80.0,0.0,50600000.0,2017-04-08 16:00:00+00:00,NEEY-E,NEAS Energy A/S,2018-06-30 23:00:00,2018-03-01 00:00:00
570714700000005497,740-025-01993,Rye Byvej 8 V,W,,1998-04-03 00:00:00+00:00,,326,LAND,640735.9,6155262.0,1.0,750.0,44707490,44707079,44.0,46.0,3957377.0,9000000.0,2005-02-27 08:00:00+00:00,EGLNORD-E,Axpo Nordic AG,2014-12-01 00:00:00,2014-04-30 23:00:00
570714700000012426,740-190902,SALTØ VINDMØLLELAUG I/S,W,,1998-04-17 00:00:00+00:00,,370,LAND,668125.529,6124130.253,10.0,600.0,44707532,44707113,43.0,44.5,3092695.0,7200000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1998-03-31 23:00:00
570714700000011139,740-190839,GUNNER JENSEN,W,,1998-01-16 00:00:00+00:00,,370,LAND,667935.422,6124200.408,10.0,600.0,44707532,44707113,43.0,44.5,3607529.0,7200000.0,2004-11-10 00:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000005480,740-025-01992,Rye Byvej 8 V,W,,1998-04-24 00:00:00+00:00,,326,LAND,640532.5,6155311.0,1.0,750.0,44707490,44707079,44.0,46.0,3883373.0,9000000.0,2005-05-18 14:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2014-01-01 00:00:00
570714700000005473,740-039-02147,Rye Byvej 8 V,W,,1998-04-03 00:00:00+00:00,,326,LAND,640328.3,6155361.0,1.0,750.0,44707490,44707079,44.0,46.0,4032607.0,9000000.0,2005-02-18 12:00:00+00:00,DANCOM-E,Danske Commodities A/S,2019-06-23 22:59:59,2017-06-30 23:00:00
570714700000012273,740-192675,KELD LARSEN,W,,1999-05-17 00:00:00+00:00,,370,LAND,660617.488,6128468.375,10.0,550.0,44707601,44707113,41.0,35.0,1699278.0,8250000.0,2008-08-14 07:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000010194,740-184144,JENS & LENE LAMBRECHT,W,,1996-11-15 00:00:00+00:00,,370,LAND,661468.657,6127721.932,10.0,500.0,44707906,44707113,37.0,35.0,3183429.0,7500000.0,2007-09-03 19:00:00+00:00,DANCOM-E,Danske Commodities A/S,2016-07-31 23:00:00,2016-06-30 23:00:00
570714700000010217,740-184147,GUSTAV HAMANN,W,,1996-11-15 00:00:00+00:00,,370,LAND,661475.658,6127599.932,10.0,500.0,44707906,44707113,37.3,35.0,3140375.0,7500000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1996-11-01 00:00:00
570714700000010200,740-184146,Knud Over Hansen,W,,1996-11-15 00:00:00+00:00,,370,LAND,661480.658,6127475.932,10.0,500.0,44707906,44707113,37.5,35.0,3156104.0,7500000.0,2007-10-24 07:00:00+00:00,NEEY-E,NEAS Energy A/S,2011-09-30 23:00:00,2011-06-30 23:00:00
570714700000011276,740-191326,JØRGEN CHRISTENSEN,W,,1998-04-15 00:00:00+00:00,,370,LAND,660535.066,6128013.626,10.0,550.0,44707759,44707079,41.0,35.0,2739426.0,8250000.0,2007-06-20 15:00:00+00:00,DANCOM-E,Danske Commodities A/S,2013-09-30 23:00:00,2013-04-30 23:00:00
570714700000006081,740-067-02402,Bjerge Landevej 14 V,W,,1993-06-13 00:00:00+00:00,,326,LAND,638244.0,6160457.0,1.0,225.0,44707243,44707106,27.0,30.0,3969279.0,3375000.0,2000-01-01 00:00:00+00:00,ENDKWP-E,"Energinet.dk, Marked vind prod.",2015-08-31 23:00:00,2007-11-15 00:00:00
570714700000000997,740-065-03586,Bildsø Vindmølleklynge 1,W,,1995-03-24 00:00:00+00:00,,330,LAND,643054.798,6147884.968,1.0,450.0,44707479,44707084,37.0,35.0,,15000.0,2001-04-06 05:00:00+00:00,DANCOM-E,Danske Commodities A/S,2016-08-03 23:00:00,2016-04-30 23:00:00
570714700000003264,740-597-1,Kr. Helsinge Vindmølleklynge - Mølle 1,W,,1999-09-09 00:00:00+00:00,,326,LAND,640149.3,6153906.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,2016-04-30 22:59:59,2014-04-30 23:00:00
570714700000003271,740-597-2,Kr. Helsinge Vindmølleklynge - Mølle 2,W,,1999-09-09 00:00:00+00:00,,326,LAND,640002.1,6153895.0,1.0,750.0,44707490,44707079,44.0,40.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2013-03-01 00:00:00
570714700000002502,740-035-3,Vemmeløse 3,W,,1997-11-01 00:00:00+00:00,,330,LAND,655366.0,6131634.0,10.0,600.0,44707557,44707078,43.0,45.0,,0.0,,NEEY-E,NEAS Energy A/S,2016-09-30 23:00:00,2016-08-02 23:00:00
570714700000011719,740-190912,Fårdrupvej,W,,1998-02-10 00:00:00+00:00,,330,LAND,654335.672,6132539.909,10.0,550.0,44707329,44707113,41.0,35.0,3332046.0,8250000.0,2006-01-11 04:00:00+00:00,DANCOM-E,Danske Commodities A/S,2018-06-30 23:00:00,2018-01-01 00:00:00
570714700000002489,740-035-1,Vemmeløse 2,W,,1997-11-01 00:00:00+00:00,,330,LAND,655171.0,6131754.0,10.0,600.0,44707557,44707078,43.0,45.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2013-02-01 00:00:00
570714700000006333,740-095-03366,Vestergårdsvej 2 V,W,,1989-05-03 00:00:00+00:00,,330,LAND,646028.6,6142114.0,1.0,180.0,44707773,44707094,23.0,30.0,3661668.0,4500000.0,2004-05-28 19:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2004-05-28 18:00:00,2003-01-01 00:00:00
570714700000002496,740-035-2,Vemmeløse 1,W,,1997-11-01 00:00:00+00:00,,330,LAND,654970.0,6131636.0,10.0,600.0,44707557,44707078,43.0,45.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570714700000000850,740-096-00357,Falkensten Vindmølleklynge,W,,1994-01-18 00:00:00+00:00,,330,LAND,648747.0,6138093.0,1.0,450.0,44707479,44707084,37.0,35.0,,15000.0,2001-04-06 15:00:00+00:00,DONGP-E,DONG Energy Power A/S,2002-11-01 00:00:00,1994-01-01 00:00:00
570714700000010835,740-190199,Gimlinge Enghave 2Vindmølle 3,W,,1997-07-18 00:00:00+00:00,,330,LAND,654773.672,6131645.912,10.0,600.0,44707648,44707078,43.0,40.0,4157257.0,7200000.0,2004-03-21 04:00:00+00:00,ENDKWP-E,"Energinet.dk vind prod, Øst",2007-07-31 22:59:59,2007-07-18 23:00:00
570714700000010842,740-190200,"Gimlinge Enghave 2,Vindmølle 2",W,,1997-07-18 00:00:00+00:00,,330,LAND,654577.673,6131653.912,10.0,600.0,44707648,44707078,43.0,45.0,4323338.0,7200000.0,2003-12-27 06:00:00+00:00,ENDKWP-E,"Energinet.dk vind prod, Øst",2007-07-31 22:59:59,2007-07-18 23:00:00
570714700000009587,740-181151,"Klaksvej  15A, mølle 1",W,,1994-05-20 00:00:00+00:00,,370,LAND,658680.694,6128147.874,10.0,500.0,44707906,44707113,37.0,32.0,5417194.0,7500000.0,2004-03-21 06:00:00+00:00,DANCOM-E,Danske Commodities A/S,2017-01-01 00:00:00,2016-09-30 23:00:00
571313174001657979,740-61076001,Saltø M3,W,,2017-06-13 00:00:00+00:00,,370,LAND,667842.0,6122338.0,1.0,3600.0,46118878,44707106,117.0,91.4,0.0,83967367.0,,DANCOM-E,Danske Commodities A/S,2019-01-01 00:00:00,2018-06-30 23:00:00
571313174001657962,740-61075993,Saltø M2,W,,2017-06-12 00:00:00+00:00,,370,LAND,667384.0,6122570.0,1.0,3600.0,46118878,44707106,117.0,91.4,0.0,83967367.0,,NEEY-E,NEAS Energy A/S,2018-03-31 23:00:00,2017-05-31 23:00:00
571313174001657931,740-61075983,Saltø M1,W,,2017-06-15 00:00:00+00:00,,370,LAND,666925.0,6122803.0,1.0,3600.0,46118878,44707106,117.0,91.4,0.0,83967367.0,,NEEY-E,NEAS Energy A/S,2018-03-01 00:00:00,2017-05-31 23:00:00
570714700000010859,740-190201,"Gimlinge Enghave 2, vindmølle1",W,,1997-07-18 00:00:00+00:00,,330,LAND,654365.674,6131649.912,10.0,600.0,44707648,44707078,43.0,45.0,4504750.0,7200000.0,2003-11-13 18:00:00+00:00,DANCOM-E,Danske Commodities A/S,2011-04-30 22:59:59,2011-01-01 00:00:00
570714700000002137,740-017-1,Sandved mølle 1,W,,1994-08-01 00:00:00+00:00,,370,LAND,658723.402,6127942.096,10.0,500.0,44707906,44707113,37.0,35.0,,0.0,,DONGTP-E,DONG Energy Thermal Power A/S,2013-10-31 23:59:59,2013-01-01 00:00:00
570714700000008146,740-164610,S.DYRTING & J.CHRISTENSEN,W,,1988-08-30 00:00:00+00:00,,370,LAND,687155.613,6116152.114,10.0,150.0,44707392,44707084,23.0,24.0,4550973.0,3750000.0,2000-01-01 00:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2004-12-31 23:59:59,2004-01-01 00:00:00
570714700000002144,740-017-2,Sandved mølle 2,W,,1994-08-01 00:00:00+00:00,,370,LAND,658735.446,6127803.291,10.0,500.0,44707906,44707113,37.0,35.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
571313174000832759,740-60742524,St. Røttinge M3,W,,2015-04-24 00:00:00+00:00,,370,LAND,688532.0,6115262.0,32.0,3300.0,45725119,44707106,117.0,91.5,,81987367.0,,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2017-07-31 23:00:00
571313174000832742,740-60742526,St. Røttinge M2,W,,2015-04-22 00:00:00+00:00,,370,LAND,688759.0,6115015.0,32.0,3300.0,45725119,44707106,117.0,91.5,0.0,81987367.0,,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2015-03-31 23:00:00
570714700000006074,740-067-02306-02,Svallerup Søvej 13 V,W,,1988-01-08 00:00:00+00:00,,326,LAND,634991.6,6164572.0,1.0,225.0,44707428,44707115,27.0,30.0,4661047.0,3750000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2014-09-30 23:00:00,2011-08-31 23:00:00
571313174000832711,740-60742528,St. Røttinge M1,W,,2015-04-20 00:00:00+00:00,,370,LAND,688986.0,6114768.0,32.0,3300.0,45725119,44707106,117.0,91.5,0.0,81987367.0,,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2015-03-31 23:00:00
570714700000012259,740-192598,"FLAKHØJGÅRD, mølle 1",W,,1999-01-15 00:00:00+00:00,,370,LAND,663850.359,6122918.059,10.0,750.0,44707566,44707079,48.0,45.0,3619798.0,9000000.0,2004-10-21 02:00:00+00:00,ENDKAT-E,"Energinet.dk, Tab og aftagepligt prod.",2008-09-30 22:59:59,2007-11-15 00:00:00
570714700000006067,740-067-02306-01,Svallerup Søvej 13 V,W,,1988-01-08 00:00:00+00:00,,326,LAND,634856.1,6164520.0,1.0,150.0,44707233,44707115,24.0,30.2,4661047.0,3750000.0,2000-01-01 00:00:00+00:00,EGLNORD-E,Axpo Nordic AG,2019-06-30 23:00:00,2019-03-31 23:00:00
570714700000010637,740-184710,"Møllevej 36, mølle 1",W,,1997-02-07 00:00:00+00:00,,370,LAND,661517.422,6124181.544,10.0,600.0,44707228,44707113,43.0,44.5,4244174.0,7200000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1997-02-01 00:00:00
570714700000012266,740-192599,"Flakhøjgård, mølle 2",W,,1999-01-15 00:00:00+00:00,,370,LAND,663771.854,6122744.97,10.0,750.0,44707566,44707079,48.0,45.0,3699484.0,9000000.0,2004-09-22 20:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2013-01-01 00:00:00
570714700000010644,740-184711,"Møllevej 36, mølle 2",W,,1997-03-13 00:00:00+00:00,,370,LAND,661664.67,6124029.942,10.0,600.0,44707228,44707113,43.0,45.0,4342243.0,7200000.0,2004-06-01 14:00:00+00:00,DANCOM-E,Danske Commodities A/S,2016-01-01 00:00:00,2014-01-01 00:00:00
570714700000005275,740-065-03612,Bildsøvej 77 V,W,,1996-05-07 00:00:00+00:00,,330,LAND,642084.4,6144211.0,1.0,600.0,44707516,44707079,43.0,46.4,6213187.0,7200000.0,2002-02-10 02:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1996-05-01 00:00:00
570714700000010606,740-184707,"Sandved,Syvhøjvej, mølle 1",W,,1997-02-12 00:00:00+00:00,,370,LAND,661160.671,6124152.941,10.0,600.0,44707272,44707078,43.0,42.7,3967901.0,7200000.0,2004-09-14 13:00:00+00:00,NEEY-E,NEAS Energy A/S,2013-01-01 00:00:00,2008-01-01 00:00:00
570714700000010613,740-184708,"Sandved,Syvhøjvej, Mølle 2",W,,1997-02-12 00:00:00+00:00,,370,LAND,661261.671,6124032.941,10.0,600.0,44707648,44707078,43.0,42.7,4323583.0,7200000.0,,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1997-02-01 00:00:00
570714700000005268,740-065-03611,Bildsøvej 77 V,W,,1996-05-07 00:00:00+00:00,,330,LAND,641950.2,6144250.0,1.0,600.0,44707516,44707079,43.0,46.4,5917499.0,7200000.0,2002-03-30 12:00:00+00:00,NEEY-E,NEAS Energy A/S,2017-03-31 22:59:59,2013-01-01 00:00:00
570714700000010620,740-184709,"Sandved, Syvhøjvej, mølle 3",W,,1997-02-28 00:00:00+00:00,,370,LAND,661360.671,6123912.942,10.0,600.0,44707648,44707078,43.0,42.5,4183165.0,7200000.0,2004-06-24 11:00:00+00:00,NEEY-E,NEAS Energy A/S,2017-02-28 23:59:59,2008-01-01 00:00:00
570714700000005251,740-065-03610,Bildsøvej 77 V,W,,1996-05-07 00:00:00+00:00,,330,LAND,641822.9,6144292.0,1.0,600.0,44707516,44707079,43.0,46.4,6442271.0,7200000.0,2001-11-30 10:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2002-12-31 23:59:59,1996-05-01 00:00:00
570714700000005626,740-018-01343,Tangerbjergvej 2 V,W,,1985-04-23 00:00:00+00:00,,330,LAND,643005.8,6140704.0,1.0,75.0,44707249,44707106,17.0,22.5,1375000.0,1375000.0,2002-12-31 23:59:00+00:00,NEEY-E,NEAS Energy A/S,2019-10-31 23:59:59,2014-11-01 00:00:00
570714700000002847,740-039-2,"Frankerup, Vindmølle nr. 3",W,,1998-07-01 00:00:00+00:00,,330,LAND,650662.0,6131228.0,10.0,750.0,44707557,44707078,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,2016-08-02 23:00:00,2016-04-30 23:00:00
570714700000005817,740-039-02051,Fægangsvejen 5 V,W,,1999-07-06 00:00:00+00:00,,326,LAND,636192.8,6153813.0,1.0,150.0,44707215,44707079,22.0,31.0,634558.0,3750000.0,2010-07-31 15:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2017-10-30 00:00:00
570714700000011245,740-191354,"Frankerupvej 96, Vindmølle nr.2",W,,1998-05-01 00:00:00+00:00,,330,LAND,650584.693,6131110.912,10.0,750.0,44707490,44707079,44.0,46.0,3751663.0,9000000.0,2005-08-12 08:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-03-31 22:59:59,2003-01-01 00:00:00
570714700000012204,740-192591,Diegårdsvej,W,,1998-10-23 00:00:00+00:00,,370,LAND,660726.677,6122815.943,10.0,600.0,44707295,44707084,44.0,40.0,2469521.0,7200000.0,2005-12-03 07:00:00+00:00,NEEY-E,NEAS Energy A/S,2011-03-31 22:59:59,2008-12-01 00:00:00
570714700000011184,740-190988,Fårdrup 1,W,,1998-03-12 00:00:00+00:00,,330,LAND,648895.698,6132577.907,10.0,550.0,44707329,44707113,41.0,35.0,3433312.0,8250000.0,2005-11-09 04:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2017-01-01 00:00:00
570714700000007682,740-162300,Ved Strandskoven,W,,1987-11-01 00:00:00+00:00,,370,LAND,665686.672,6119693.96,10.0,99.0,44707726,44707137,19.0,30.0,2087617.0,2475000.0,2004-01-11 20:00:00+00:00,EGENPROD-E,Egenproducent,2011-01-31 23:59:59,2007-11-15 00:00:00
570714700000011177,740-190911,FÅRDRUP,W,,1998-01-28 00:00:00+00:00,,330,LAND,648980.698,6132290.908,10.0,550.0,44707329,44707113,41.0,35.0,3343615.0,8250000.0,2006-05-08 17:00:00+00:00,NEEY-E,NEAS Energy A/S,2011-09-30 23:00:00,2008-03-01 00:00:00
570714700000011696,740-182397,Otto Reedtz-Thott,W,,1995-01-25 00:00:00+00:00,,370,LAND,674436.872,6115764.661,10.0,500.0,44707906,44707113,37.0,35.0,5226968.0,7500000.0,2004-03-11 17:00:00+00:00,UDGÅET-E,Udgået-E,9999-01-01 00:00:00,2018-11-01 00:00:00
570714700000011689,740-182396,VEJLØ VINDKRAFT I/S - MIDT,W,,1995-01-25 00:00:00+00:00,,370,LAND,674282.464,6115770.982,10.0,500.0,44707906,44707113,37.0,35.0,4697471.0,7500000.0,2005-02-05 09:00:00+00:00,DANCOM-E,Danske Commodities A/S,2014-08-31 22:59:59,2010-07-31 23:00:00
570714700000009785,740-182395,Otto Reedtz-Thott,W,,1995-01-25 00:00:00+00:00,,370,LAND,674133.486,6115774.426,10.0,500.0,44707906,44707113,37.0,35.0,4557205.0,7500000.0,2005-08-26 15:00:00+00:00,DANCOM-E,Danske Commodities A/S,2019-03-31 23:00:00,2018-09-30 23:00:00
570714700000010934,740-190343,TORBEN FRANDSEN,W,,1997-09-12 00:00:00+00:00,,370,LAND,660859.68,6122066.945,10.0,225.0,44707587,44707106,27.0,31.0,1464730.0,3375000.0,2006-07-14 19:00:00+00:00,ENDKWP-E,"Energinet.dk vind prod, Øst",2007-09-30 22:59:59,2007-09-12 23:00:00
570714700000002830,740-039-1,"Frankerup, vindmølle nr. 1",W,,1998-07-01 00:00:00+00:00,,330,LAND,649884.0,6130931.0,10.0,750.0,44707557,44707078,44.0,40.0,,0.0,,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2016-09-30 23:00:00
570715000000088513,740-40171271,Møllesøvej 5 ny,W,,2007-02-01 00:00:00+00:00,,330,LAND,642383.2,6140088.0,10.0,200.0,44707625,44707135,23.0,30.0,4078651.0,4000000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2018-09-30 23:00:00,2008-01-01 00:00:00
570714700000011238,740-191301,"Frankerup, Vindmølle nr. 2",W,,1998-05-01 00:00:00+00:00,,330,LAND,649787.698,6130819.913,10.0,750.0,44707555,44707078,44.0,46.0,3509702.0,9000000.0,2006-03-26 01:00:00+00:00,DANCOM-E,Danske Commodities A/S,2018-05-31 22:59:59,2011-06-30 23:00:00
570714700000011160,740-190898,"Vestervej, mølle 1",W,,1998-02-27 00:00:00+00:00,,370,LAND,662065.291,6120655.527,10.0,750.0,44707555,44707078,44.0,46.0,4227357.0,9000000.0,2005-01-05 13:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2015-08-31 23:00:00
570714700000011153,740-190897,Vestervej. mølle 2,W,,1998-02-27 00:00:00+00:00,,370,LAND,662090.375,6120501.73,10.0,750.0,44707555,44707078,44.0,46.0,4042150.0,9000000.0,2005-05-10 02:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2013-01-01 00:00:00
570714700000013959,740-195743,"Strandbakken, mølle 1",W,,2000-12-21 00:00:00+00:00,,370,LAND,663373.88,6119574.102,10.0,750.0,44707746,44707078,48.0,45.0,445007.0,9000000.0,2006-03-02 07:00:00+00:00,ENDKAT-E,"Energinet.dk prio.prod, øst",2007-11-14 23:59:59,2003-01-01 00:00:00
570714700000000881,740-003-00205,Hemmeshøj Vindmølleklynge 1,W,,1994-06-21 00:00:00+00:00,,330,LAND,644334.2,6135918.0,1.0,500.0,44707713,44707106,39.0,40.5,,15000.0,2001-04-07 18:00:00+00:00,DONGP-E,DONG Energy Power A/S,2012-05-31 22:59:59,2007-11-15 00:00:00
570714700000013966,740-195742,"Strandbakken, mølle 2",W,,2000-12-21 00:00:00+00:00,,370,LAND,663195.681,6119629.955,10.0,750.0,44707746,44707078,48.0,45.0,376381.0,9000000.0,2007-01-08 09:00:00+00:00,DANCOM-E,Danske Commodities A/S,9999-01-01 00:00:00,2018-09-30 23:00:00
570714700000013973,740-195741,"Strandbakken, mølle 3",W,,2000-12-21 00:00:00+00:00,,370,LAND,663011.682,6119680.954,10.0,750.0,44707746,44707078,48.0,45.0,453748.0,9000000.0,2006-03-03 06:00:00+00:00,NEEY-E,NEAS Energy A/S,2013-09-30 23:00:00,2012-09-30 23:00:00
570714700000010958,740-190423,POUL MØLLER,W,,1997-10-09 00:00:00+00:00,,390,LAND,694866.549,6111041.996,10.0,550.0,44707759,44707079,41.0,42.0,3902476.0,8250000.0,2005-08-01 12:00:00+00:00,ENDKWP-E,"Energinet.dk vind prod, Øst",2007-10-31 23:59:59,2007-10-09 23:00:00
570714700000007651,740-160435,PRÆSTØ VINDMØLLELAUG I/S,W,,1987-09-04 00:00:00+00:00,,390,LAND,695792.923,6110995.313,10.0,150.0,44707188,44707084,23.0,24.5,4070260.0,3750000.0,2000-01-01 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2014-01-01 00:00:00,2010-03-01 00:00:00
570714700000010965,740-190424,PRÆSTØ VINDKRAFT I/S,W,,1997-10-09 00:00:00+00:00,,390,LAND,694899.549,6110956.996,10.0,550.0,44707329,44707113,41.0,42.3,3733691.0,8250000.0,2005-12-26 11:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2019-12-01 00:00:00
570714700000010972,740-190425,ERIK MØLLER,W,,1997-10-09 00:00:00+00:00,,390,LAND,694933.549,6110871.996,10.0,550.0,44707601,44707113,41.0,42.0,3717237.0,8250000.0,2006-01-07 13:00:00+00:00,MAKDK-E,Markedskraft Danmark A/S,2008-01-01 00:00:00,2007-11-15 00:00:00
570714700000012624,740-018-01519,Studevej 5 V,W,,1999-11-10 00:00:00+00:00,,330,LAND,642982.2,6136568.0,1.0,150.0,44707325,44707113,24.6,32.5,-378304.0,3750000.0,2012-12-31 23:59:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2019-03-01 00:00:00
570715000000161025,740-60560360,Lerchenborg mølle 1,W,,2012-02-23 00:00:00+00:00,,326,LAND,629893.0,6169425.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,,EDK-E,Energi Danmark A/S,2016-08-31 22:59:59,2015-03-31 23:00:00
570715000000161001,740-60560347,Lerchenborg - mølle 2,W,,2012-03-02 00:00:00+00:00,,326,LAND,629598.0,6169596.0,2.0,3000.0,44707430,44707122,101.0,79.5,0.0,66000000.0,2019-01-14 00:00:00+00:00,NEEY-E,NEAS Energy A/S,2019-03-31 23:00:00,2018-09-30 23:00:00
570714700000012921,740-003-00212,Tingvej 32 V,W,,2000-03-10 00:00:00+00:00,,330,LAND,644445.9,6133443.0,1.0,750.0,44707571,44707079,44.0,40.0,1023920.0,9000000.0,2008-07-21 11:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2013-01-01 00:00:00
570714700000012914,740-003-00211,Tingvej 32 V,W,,2000-03-10 00:00:00+00:00,,330,LAND,644331.7,6133507.0,1.0,750.0,44707571,44707079,44.0,40.0,1014388.0,9000000.0,2008-06-10 23:00:00+00:00,NEEY-E,NEAS Energy A/S,2009-03-31 22:59:59,2009-01-01 00:00:00
570714700000012907,740-003-00210,Tingvej 32 V,W,,2000-03-10 00:00:00+00:00,,330,LAND,644218.0,6133570.0,1.0,750.0,44707571,44707079,44.0,40.0,1066088.0,9000000.0,2008-01-08 02:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2015-08-31 23:00:00
570714700000008474,740-165732,Lundbyvej 11 mølle 1,W,,1989-02-01 00:00:00+00:00,,330,LAND,651888.703,6125702.927,10.0,200.0,44708076,44707094,24.0,30.0,3999750.0,5000000.0,2005-01-17 20:00:00+00:00,NEEY-E,NEAS Energy A/S,9999-01-01 00:00:00,2017-09-30 23:00:00
